# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (mm),CG location (mm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (mm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
9.218,32.216,-34.528,-8.331,35.662,8.388,80.806,0.024,80.806,0.017,8.923,0.979,28.61,-80.599,9.792,1.198,-0,-10.934,-0.03,334.036,11,0.001,0,202.327,143.647,1.706,0.106,659089.66,0,0.561,0.751,0.754,0.255,0.375,0.121,0.24,0.409,-0,0,0,0,0,-0,0.005,34.4,9.294,-73.73,0.03,1.943,14.791,1009.472,340.262,0.007,0.127
9.224,31.98,-34.584,-8.33,35.715,8.39,80.867,0.024,80.867,0.017,8.916,1,28.61,-80.599,9.792,1.242,-0,-6.841,-0.026,334.036,11,0.001,0,202.288,143.647,1.705,0.107,660127.15,0,0.563,0.751,0.755,0.255,0.375,0.121,0.249,0.424,0,0,0,0,0,-0,0.005,34.4,9.294,-73.791,0.03,1.956,14.792,1009.499,340.263,0.007,0.127
9.231,31.753,-34.639,-8.327,35.766,8.388,80.925,0.024,80.925,0.017,8.909,1.009,28.61,-80.599,9.792,1.258,-0,-2.805,-0.028,334.036,11,0.001,0,202.274,143.647,1.704,0.107,661123.811,0,0.565,0.751,0.755,0.255,0.375,0.121,0.252,0.43,0,0,0,0,0,-0,0.005,34.4,9.294,-73.823,0.029,1.97,14.794,1009.526,340.264,0.007,0.127
9.237,31.529,-34.693,-8.321,35.817,8.382,80.983,0.024,80.983,0.017,8.903,1.007,28.61,-80.599,9.792,1.248,-0,1.19,-0.031,334.036,11,0.001,0,202.283,143.647,1.705,0.107,662103.653,0,0.566,0.751,0.755,0.255,0.375,0.121,0.25,0.426,0,0,0,0,0,0,0.005,34.4,9.294,-73.828,0.028,1.983,14.795,1009.552,340.265,0.006,0.127
9.244,31.303,-34.747,-8.313,35.868,8.372,81.04,0.024,81.04,0.017,8.896,0.995,28.61,-80.599,9.792,1.212,-0,5.146,-0.028,334.036,11,0.001,0,202.316,143.647,1.705,0.107,663090.179,0,0.568,0.751,0.755,0.255,0.375,0.121,0.243,0.414,-0,0,0,0,0,0,0.005,34.4,9.294,-73.807,0.028,1.996,14.797,1009.579,340.266,0.006,0.127
9.251,31.072,-34.802,-8.301,35.92,8.358,81.1,0.024,81.1,0.017,8.89,0.97,28.61,-80.599,9.792,1.146,-0,9.05,-0.028,334.036,11,0.001,0,202.374,143.647,1.707,0.107,664093.797,0,0.569,0.751,0.754,0.255,0.375,0.121,0.229,0.391,-0,0,0,0,0,0,0.005,34.4,9.294,-73.76,0.027,2.008,14.798,1009.606,340.267,0.007,0.127
9.258,30.827,-34.86,-8.284,35.974,8.335,81.162,0.024,81.162,0.017,8.883,0.921,28.61,-80.599,9.792,1.027,-0,12.856,-0.027,334.036,11,0.001,0,202.482,143.647,1.71,0.107,665063.004,0,0.571,0.751,0.754,0.255,0.375,0.121,0.205,0.35,0,0,0,0,0,0,0.005,34.4,9.294,-73.682,0.027,2.004,14.8,1009.635,340.267,0.007,0.127
9.265,30.554,-34.925,-8.261,36.036,8.306,81.232,0.024,81.232,0.017,8.876,0.855,28.61,-80.599,9.792,0.864,-0,16.547,-0.036,334.036,11,0.001,0,202.629,143.647,1.715,0.108,666143.916,0,0.572,0.751,0.753,0.255,0.375,0.122,0.172,0.295,0,0,0,0,0,0.001,0.005,34.4,9.294,-73.567,0.026,2,14.801,1009.667,340.269,0.008,0.128
9.275,30.229,-35.002,-8.23,36.108,8.266,81.314,0.024,81.314,0.017,8.868,0.764,28.61,-80.599,9.792,0.64,-0,20.037,-0.04,334.036,11,0.001,0,202.834,143.647,1.721,0.108,667425.097,0,0.574,0.752,0.752,0.255,0.375,0.122,0.127,0.218,-0,0,0,0,0,0.001,0.005,34.4,9.294,-73.396,0.025,1.995,14.804,1009.705,340.27,0.009,0.128
9.287,29.791,-35.104,-8.182,36.205,8.206,81.425,0.024,81.425,0.017,8.86,0.626,28.61,-80.599,9.792,0.3,-0,22.977,-0.092,334.036,11,0.001,0,203.147,143.647,1.73,0.108,669149.585,0,0.576,0.752,0.752,0.255,0.375,0.122,0.059,0.102,0,0,0,0,0,0.001,0.005,34.4,9.294,-73.125,0.025,1.989,14.806,1009.756,340.272,0.012,0.128
9.306,29.132,-35.257,-8.104,36.351,8.115,81.591,0.025,81.591,0.017,8.85,0.419,28.61,-80.599,9.792,0.214,-0,-23.155,-0.13,334.036,11,0.001,0,203.227,143.647,1.732,0.108,671806.714,0,0.581,0.752,0.752,0.255,0.376,0.122,0.042,0.074,0,0,0,0,0,-0.001,0.005,34.4,9.294,-72.684,0.024,1.993,14.811,1009.833,340.274,0.019,0.128
9.334,28.137,-35.483,-8,36.568,8.002,81.839,0.025,81.839,0.017,8.842,0.18,28.61,-80.599,9.792,0.802,0,-15.359,-0.054,334.036,11,0.001,0,202.687,143.647,1.716,0.109,676013.717,0,0.589,0.752,0.753,0.255,0.376,0.122,0.16,0.275,-0,0,0,0,0,-0,0.005,34.4,9.294,-72.121,0.024,2.041,14.817,1009.95,340.278,0.028,0.128
9.343,27.804,-35.558,-7.968,36.641,7.969,81.922,0.025,81.922,0.017,8.841,0.114,28.61,-80.599,9.792,0.963,-0,-11.033,-0.022,334.036,11,0.001,0,202.541,143.647,1.712,0.109,677415.346,0,0.592,0.752,0.754,0.255,0.376,0.122,0.192,0.329,0,0,0,0,0,-0,0.005,34.4,9.294,-71.996,0.025,2.058,14.819,1009.989,340.279,0.009,0.128
9.351,27.518,-35.622,-7.948,36.702,7.949,81.993,0.025,81.993,0.017,8.84,0.078,28.61,-80.599,9.792,1.048,-0,-6.848,-0.022,334.036,11,0.001,0,202.465,143.647,1.71,0.109,678601.827,0,0.594,0.752,0.754,0.255,0.376,0.122,0.209,0.358,0,0,0,0,0,-0,0.005,34.4,9.294,-71.924,0.025,2.07,14.821,1010.023,340.281,0.008,0.128
9.359,27.256,-35.68,-7.933,36.759,7.934,82.058,0.025,82.058,0.017,8.839,0.054,28.61,-80.599,9.792,1.105,-0,-2.726,-0.019,334.036,11,0.001,0,202.414,143.647,1.708,0.11,679649.247,0,0.597,0.752,0.755,0.255,0.376,0.122,0.221,0.378,0,0,0,0,0,-0,0.005,34.4,9.294,-71.889,0.026,2.073,14.823,1010.053,340.282,0.007,0.128
9.366,27.008,-35.736,-7.924,36.812,7.924,82.12,0.025,82.12,0.017,8.839,0.043,28.61,-80.599,9.792,1.129,-0,1.331,-0.018,334.036,11,0.001,0,202.392,143.647,1.708,0.11,680640.687,0,0.598,0.752,0.755,0.255,0.376,0.122,0.226,0.386,-0,0,0,0,0,0,0.005,34.4,9.294,-71.884,0.026,2.077,14.824,1010.082,340.283,0.007,0.128
9.373,26.765,-35.789,-7.919,36.865,7.919,82.18,0.025,82.18,0.017,8.839,0.044,28.61,-80.599,9.792,1.126,-0,5.338,-0.018,334.036,11,0.001,0,202.395,143.647,1.708,0.11,681607.655,0,0.6,0.752,0.755,0.255,0.376,0.122,0.225,0.384,-0,0,0,0,0,0,0.005,34.4,9.294,-71.907,0.027,2.081,14.826,1010.111,340.283,0.007,0.128
9.379,26.522,-35.843,-7.919,36.917,7.919,82.24,0.025,82.24,0.017,8.839,0.056,28.61,-80.599,9.792,1.096,-0,9.3,-0.015,334.036,11,0.001,0,202.423,143.647,1.709,0.11,682574.643,0,0.602,0.752,0.755,0.255,0.376,0.122,0.219,0.374,0,0,0,0,0,0,0.005,34.4,9.294,-71.957,0.027,2.084,14.828,1010.139,340.284,0.007,0.128
9.386,26.272,-35.898,-7.922,36.97,7.923,82.301,0.025,82.301,0.017,8.838,0.081,28.61,-80.599,9.792,1.037,-0,13.201,-0.019,334.036,11,0.001,0,202.475,143.647,1.71,0.11,683564.753,0,0.603,0.752,0.754,0.255,0.376,0.122,0.207,0.354,-0,0,0,0,0,0,0.005,34.4,9.294,-72.035,0.027,2.088,14.829,1010.169,340.285,0.007,0.129
9.394,26.008,-35.956,-7.931,37.027,7.932,82.366,0.025,82.366,0.017,8.837,0.119,28.61,-80.599,9.792,0.947,-0,17.041,-0.015,334.036,11,0.001,0,202.557,143.647,1.712,0.11,684608.688,0,0.605,0.752,0.754,0.255,0.376,0.122,0.189,0.323,-0,0,0,0,0,0.001,0.005,34.4,9.294,-72.146,0.028,2.091,14.831,1010.2,340.286,0.007,0.129
9.402,25.72,-36.02,-7.945,37.088,7.946,82.437,0.025,82.437,0.017,8.836,0.174,28.61,-80.599,9.792,0.818,-0,20.782,-0.023,334.036,11,0.001,0,202.674,143.647,1.716,0.111,685753.531,0,0.606,0.752,0.754,0.255,0.376,0.122,0.163,0.279,-0,0,0,0,0,0.001,0.005,34.4,9.294,-72.298,0.028,2.097,14.833,1010.233,340.288,0.008,0.129
9.411,25.386,-36.094,-7.966,37.159,7.97,82.519,0.025,82.519,0.017,8.834,0.255,28.61,-80.599,9.792,0.629,-0,24.334,-0.029,334.036,11,0.001,0,202.847,143.647,1.721,0.111,687098.665,0,0.608,0.752,0.753,0.255,0.376,0.122,0.125,0.214,0,0,0,0,0,0.001,0.005,34.4,9.294,-72.508,0.029,2.107,14.835,1010.273,340.289,0.009,0.129
9.423,24.951,-36.19,-7.997,37.252,8.006,82.625,0.025,82.625,0.017,8.83,0.378,28.61,-80.599,9.792,0.344,-0,27.431,-0.041,334.036,11,0.001,0,203.109,143.647,1.729,0.111,688849.245,0,0.611,0.752,0.752,0.255,0.376,0.122,0.068,0.116,-0,0,0,0,0,0.001,0.005,34.4,9.294,-72.822,0.029,2.121,14.838,1010.324,340.291,0.012,0.129
9.441,24.295,-36.335,-8.044,37.39,8.065,82.785,0.025,82.785,0.018,8.822,0.578,28.61,-80.599,9.792,0.117,0,-28.419,-0.143,334.036,11,0.001,0,203.321,143.647,1.735,0.112,691472.954,0,0.615,0.752,0.752,0.255,0.376,0.122,0.023,0.042,-0,0,0,0,0,-0.002,0.005,34.4,9.294,-73.334,0.03,2.141,14.842,1010.401,340.293,0.018,0.129
9.468,23.308,-36.554,-8.097,37.598,8.142,83.024,0.025,83.024,0.018,8.802,0.852,28.61,-80.599,9.792,0.724,-0,-21.724,-0.027,334.036,11,0.001,0,202.762,143.647,1.718,0.112,695410.308,0,0.624,0.752,0.754,0.255,0.376,0.122,0.144,0.248,0,0,0,0,0,-0.001,0.005,34.4,9.294,-74.036,0.03,2.173,14.849,1010.516,340.297,0.027,0.129
9.478,22.949,-36.633,-8.111,37.674,8.165,83.11,0.026,83.11,0.018,8.793,0.94,28.61,-80.599,9.792,0.91,-0,-17.351,-0.024,334.036,11,0.001,0,202.592,143.647,1.714,0.112,696832.748,0,0.627,0.752,0.754,0.255,0.376,0.122,0.181,0.312,0,0,0,0,0,-0.001,0.005,34.4,9.294,-74.228,0.03,2.185,14.851,1010.558,340.299,0.01,0.129
9.486,22.655,-36.698,-8.115,37.735,8.175,83.18,0.026,83.18,0.018,8.785,0.987,28.61,-80.599,9.792,1.008,-0,-13.121,-0.024,334.036,11,0.001,0,202.504,143.647,1.711,0.113,697994.887,0,0.629,0.752,0.755,0.255,0.376,0.122,0.201,0.345,-0,0,0,0,0,-0,0.005,34.4,9.294,-74.351,0.03,2.195,14.853,1010.593,340.3,0.008,0.129
9.493,22.39,-36.757,-8.116,37.79,8.179,83.244,0.026,83.244,0.018,8.778,1.016,28.61,-80.599,9.792,1.066,-0,-8.99,-0.021,334.036,11,0.001,0,202.452,143.647,1.709,0.113,699040.691,0,0.631,0.753,0.755,0.255,0.376,0.122,0.213,0.364,0,0,0,0,0,-0,0.005,34.4,9.294,-74.431,0.029,2.204,14.854,1010.624,340.301,0.007,0.129
9.5,22.139,-36.812,-8.113,37.843,8.179,83.304,0.026,83.304,0.018,8.771,1.03,28.61,-80.599,9.792,1.091,-0,-4.922,-0.023,334.036,11,0.001,0,202.429,143.647,1.709,0.113,700028.475,0,0.633,0.753,0.755,0.255,0.376,0.122,0.218,0.373,-0,0,0,0,0,-0,0.005,34.4,9.294,-74.478,0.029,2.213,14.856,1010.654,340.302,0.007,0.13
9.507,21.894,-36.866,-8.107,37.894,8.172,83.362,0.026,83.362,0.018,8.764,1.026,28.61,-80.599,9.792,1.08,-0,-0.931,-0.024,334.036,11,0.001,0,202.44,143.647,1.709,0.113,700952.844,0,0.635,0.753,0.755,0.255,0.376,0.122,0.216,0.369,-0,0,0,0,0,-0,0.005,34.4,9.294,-74.497,0.028,2.214,14.858,1010.682,340.303,0.007,0.13
9.513,21.647,-36.92,-8.098,37.945,8.161,83.421,0.026,83.421,0.018,8.758,1.01,28.61,-80.599,9.792,1.041,-0,3.012,-0.019,334.036,11,0.001,0,202.474,143.647,1.71,0.113,701883.039,0,0.636,0.753,0.755,0.255,0.376,0.122,0.208,0.356,-0,0,0,0,0,0,0.005,34.4,9.294,-74.49,0.028,2.215,14.859,1010.711,340.304,0.007,0.13
9.52,21.391,-36.976,-8.085,37.998,8.145,83.481,0.026,83.481,0.018,8.751,0.981,28.61,-80.599,9.792,0.975,-0,6.897,-0.014,334.036,11,0.001,0,202.535,143.647,1.712,0.113,702844.765,0,0.638,0.753,0.755,0.255,0.376,0.122,0.195,0.333,-0,0,0,0,0,0,0.005,34.4,9.294,-74.456,0.027,2.216,14.861,1010.741,340.305,0.007,0.13
9.528,21.118,-37.036,-8.069,38.054,8.123,83.546,0.026,83.546,0.018,8.744,0.937,28.61,-80.599,9.792,0.877,-0,10.707,-0.022,334.036,11,0.001,0,202.624,143.647,1.714,0.113,703869.116,0,0.639,0.753,0.754,0.255,0.376,0.122,0.175,0.299,0,0,0,0,0,0,0.005,34.4,9.294,-74.391,0.027,2.217,14.863,1010.773,340.306,0.007,0.13
9.536,20.814,-37.102,-8.047,38.117,8.094,83.617,0.026,83.617,0.018,8.736,0.874,28.61,-80.599,9.792,0.737,-0,14.401,-0.029,334.036,11,0.001,0,202.751,143.647,1.718,0.114,705008.508,0,0.641,0.753,0.754,0.255,0.376,0.122,0.146,0.252,-0,0,0,0,0,0,0.005,34.4,9.294,-74.287,0.026,2.218,14.865,1010.809,340.307,0.008,0.13
9.546,20.454,-37.18,-8.016,38.191,8.054,83.702,0.026,83.702,0.018,8.728,0.784,28.61,-80.599,9.792,0.538,-0,17.871,-0.041,334.036,11,0.001,0,202.934,143.647,1.723,0.114,706356.844,0,0.643,0.753,0.753,0.255,0.377,0.122,0.107,0.183,-0,0,0,0,0,0.001,0.005,34.4,9.294,-74.129,0.026,2.22,14.867,1010.851,340.308,0.01,0.13
9.559,19.958,-37.286,-7.963,38.292,7.988,83.818,0.026,83.818,0.018,8.719,0.626,28.61,-80.599,9.792,0.193,-0,20.638,-0.11,334.036,11,0.001,0,203.252,143.647,1.733,0.114,708092.895,0,0.646,0.753,0.753,0.255,0.377,0.122,0.038,0.065,0,0,0,0,0,0.001,0.005,34.4,9.294,-73.87,0.025,2.199,14.87,1010.909,340.31,0.013,0.13
9.579,19.21,-37.445,-7.874,38.444,7.883,83.993,0.026,83.993,0.018,8.709,0.374,28.61,-80.599,9.792,0.358,-0,-19.494,-0.066,334.036,11,0.001,0,203.099,143.647,1.728,0.115,710610.321,0,0.651,0.753,0.753,0.255,0.377,0.122,0.071,0.123,-0,0,0,0,0,-0.001,0.005,34.4,9.294,-73.457,0.025,2.152,14.875,1010.997,340.313,0.02,0.13
9.598,18.5,-37.593,-7.793,38.587,7.794,84.157,0.026,84.157,0.018,8.704,0.164,28.61,-80.599,9.792,0.807,-0,-13.082,-0.028,334.036,11,0.001,0,202.689,143.647,1.716,0.115,712989.953,0,0.656,0.753,0.754,0.255,0.377,0.122,0.161,0.276,-0,0,0,0,0,-0,0.005,34.4,9.294,-73.141,0.026,2.107,14.88,1011.08,340.316,0.019,0.13
9.606,18.178,-37.659,-7.76,38.652,7.76,84.232,0.026,84.232,0.018,8.703,0.085,28.61,-80.599,9.792,0.972,-0,-8.663,-0.025,334.036,11,0.001,0,202.539,143.647,1.712,0.115,714042.468,0,0.659,0.753,0.755,0.255,0.377,0.122,0.194,0.332,-0,0,0,0,0,-0,0.005,34.4,9.294,-73.047,0.026,2.082,14.882,1011.118,340.317,0.009,0.13
9.614,17.908,-37.715,-7.738,38.706,7.738,84.294,0.026,84.294,0.018,8.702,0.036,28.61,-80.599,9.792,1.074,-0,-4.437,-0.023,334.036,11,0.001,0,202.447,143.647,1.709,0.115,714915.661,0,0.661,0.753,0.756,0.255,0.377,0.122,0.215,0.367,-0,0,0,0,0,-0,0.005,34.4,9.294,-73,0.027,2.059,14.884,1011.15,340.318,0.007,0.131
9.62,17.664,-37.765,-7.723,38.755,7.723,84.35,0.026,84.351,0.018,8.702,0.004,28.61,-80.599,9.792,1.138,-0,-0.297,-0.026,334.036,11,0.001,0,202.39,143.647,1.708,0.115,715704.861,0,0.662,0.753,0.756,0.255,0.377,0.122,0.228,0.388,0,0,0,0,0,-0,0.005,34.4,9.294,-72.985,0.027,2.039,14.885,1011.178,340.319,0.006,0.131
9.626,17.434,-37.812,-7.712,38.8,7.712,84.404,0.026,84.404,0.018,8.702,0.014,28.61,-80.599,9.792,1.173,-0,3.77,-0.027,334.036,11,0.001,0,202.359,143.647,1.707,0.115,716447.59,0,0.664,0.753,0.756,0.255,0.377,0.122,0.235,0.401,0,0,0,0,0,0,0.005,34.4,9.294,-72.995,0.028,2.02,14.887,1011.205,340.32,0.006,0.131
9.632,17.21,-37.858,-7.707,38.845,7.707,84.455,0.026,84.455,0.018,8.702,0.02,28.61,-80.599,9.792,1.182,-0,7.801,-0.025,334.036,11,0.001,0,202.35,143.647,1.706,0.116,717168.019,0,0.665,0.753,0.756,0.255,0.377,0.122,0.237,0.404,-0,0,0,0,0,0,0.005,34.4,9.294,-73.029,0.028,2.002,14.888,1011.232,340.321,0.006,0.131
9.638,16.989,-37.903,-7.705,38.889,7.705,84.506,0.026,84.506,0.018,8.702,0.015,28.61,-80.599,9.792,1.168,-0,11.785,-0.027,334.036,11,0.001,0,202.363,143.647,1.707,0.116,717881.184,0,0.666,0.753,0.756,0.255,0.377,0.122,0.234,0.398,0,0,0,0,0,0,0.005,34.4,9.294,-73.087,0.029,1.984,14.89,1011.258,340.322,0.006,0.131
9.644,16.765,-37.948,-7.707,38.933,7.707,84.557,0.026,84.557,0.018,8.702,0.002,28.61,-80.599,9.792,1.13,-0,15.737,-0.034,334.036,11,0.001,0,202.397,143.647,1.708,0.116,718601.777,0,0.668,0.753,0.756,0.255,0.377,0.122,0.226,0.385,0,0,0,0,0,0,0.005,34.4,9.294,-73.168,0.03,1.965,14.891,1011.284,340.323,0.006,0.131
9.65,16.533,-37.995,-7.713,38.979,7.713,84.61,0.026,84.61,0.018,8.702,0.03,28.61,-80.599,9.792,1.068,-0,19.635,-0.04,334.036,11,0.001,0,202.454,143.647,1.709,0.116,719345.094,0,0.669,0.753,0.756,0.255,0.377,0.122,0.213,0.364,0,0,0,0,0,0.001,0.005,34.4,9.294,-73.276,0.03,1.946,14.893,1011.311,340.324,0.006,0.131
9.656,16.288,-38.045,-7.726,39.027,7.726,84.666,0.026,84.666,0.018,8.702,0.079,28.61,-80.599,9.792,0.962,-0,23.44,-0.037,334.036,11,0.001,0,202.549,143.647,1.712,0.116,720182.476,0,0.67,0.753,0.755,0.255,0.377,0.122,0.192,0.327,0,0,0,0,0,0.001,0.005,34.4,9.294,-73.415,0.031,1.937,14.894,1011.34,340.325,0.006,0.131
9.663,16.017,-38.1,-7.743,39.081,7.745,84.728,0.027,84.728,0.018,8.701,0.147,28.61,-80.599,9.792,0.818,-0,27.142,-0.049,334.036,11,0.001,0,202.68,143.647,1.716,0.116,721112.758,0,0.671,0.753,0.755,0.255,0.377,0.122,0.163,0.278,0,0,0,0,0,0.001,0.005,34.4,9.294,-73.596,0.032,1.927,14.896,1011.372,340.326,0.007,0.131
9.672,15.696,-38.165,-7.768,39.144,7.771,84.802,0.027,84.802,0.018,8.7,0.24,28.61,-80.599,9.792,0.619,-0,30.665,-0.068,334.036,11,0.001,0,202.862,143.647,1.721,0.116,722207.268,0,0.673,0.753,0.754,0.255,0.377,0.122,0.123,0.21,-0,0,0,0,0,0.002,0.005,34.4,9.294,-73.84,0.033,1.914,14.898,1011.409,340.327,0.008,0.131
9.683,15.271,-38.252,-7.803,39.228,7.812,84.898,0.027,84.898,0.018,8.696,0.382,28.61,-80.599,9.792,0.321,-0,33.707,-0.134,334.036,11,0.001,0,203.136,143.647,1.729,0.117,723656.229,0,0.675,0.753,0.754,0.254,0.377,0.122,0.063,0.108,0,0,0,0,0,0.002,0.005,34.4,9.294,-74.2,0.033,1.898,14.901,1011.459,340.329,0.011,0.132
9.7,14.632,-38.382,-7.854,39.353,7.878,85.043,0.027,85.043,0.018,8.688,0.608,28.61,-80.599,9.792,0.155,-0,-34.379,-0.245,334.036,11,0.001,0,203.291,143.647,1.734,0.117,725829.46,0,0.679,0.753,0.753,0.254,0.377,0.122,0.03,0.054,-0,0,0,0,0,-0.002,0.005,34.4,9.294,-74.775,0.034,1.874,14.905,1011.534,340.331,0.017,0.132
9.725,13.67,-38.58,-7.922,39.542,7.981,85.26,0.027,85.26,0.018,8.668,0.977,28.61,-80.599,9.792,0.889,-0,-26.005,-0.05,334.036,11,0.001,0,202.617,143.647,1.714,0.118,729532.247,0,0.687,0.753,0.755,0.254,0.377,0.122,0.177,0.305,-0,0,0,0,0,-0.001,0.005,34.4,9.294,-75.554,0.034,1.931,14.911,1011.647,340.335,0.025,0.132
9.732,13.389,-38.637,-7.937,39.596,8.009,85.323,0.027,85.323,0.018,8.66,1.077,28.61,-80.599,9.792,1.081,-0,-21.698,-0.041,334.036,11,0.001,0,202.443,143.647,1.709,0.118,730605.568,0,0.69,0.753,0.756,0.254,0.377,0.122,0.216,0.37,0,0,0,0,0,-0.001,0.005,34.4,9.294,-75.728,0.034,1.948,14.913,1011.68,340.336,0.007,0.132
9.738,13.152,-38.686,-7.943,39.642,8.024,85.376,0.027,85.376,0.018,8.653,1.137,28.61,-80.599,9.792,1.194,-0,-17.479,-0.034,334.036,11,0.001,0,202.342,143.647,1.706,0.118,731512.639,0,0.692,0.754,0.757,0.254,0.377,0.122,0.239,0.408,-0,0,0,0,0,-0.001,0.005,34.4,9.294,-75.849,0.033,1.963,14.915,1011.708,340.337,0.006,0.132
9.744,12.937,-38.73,-7.947,39.684,8.034,85.424,0.027,85.424,0.018,8.647,1.179,28.61,-80.599,9.792,1.272,-0,-13.337,-0.039,334.036,11,0.001,0,202.272,143.647,1.704,0.118,732331.317,0,0.694,0.754,0.757,0.254,0.377,0.122,0.255,0.434,-0,0,0,0,0,-0,0.005,34.4,9.294,-75.934,0.032,1.976,14.916,1011.733,340.338,0.006,0.132
9.749,12.735,-38.772,-7.948,39.723,8.039,85.469,0.027,85.469,0.018,8.641,1.208,28.61,-80.599,9.792,1.323,-0,-9.251,-0.036,334.036,11,0.001,0,202.227,143.647,1.703,0.118,733098.598,0,0.696,0.754,0.757,0.254,0.377,0.122,0.266,0.452,0,0,0,0,0,-0,0.005,34.4,9.294,-75.993,0.032,1.988,14.917,1011.756,340.339,0.005,0.132
9.754,12.542,-38.811,-7.946,39.76,8.039,85.513,0.027,85.513,0.018,8.635,1.219,28.61,-80.599,9.792,1.341,-0,-5.207,-0.03,334.036,11,0.001,0,202.21,143.647,1.702,0.118,733796.464,0,0.697,0.754,0.758,0.254,0.377,0.122,0.269,0.458,0,0,0,0,0,-0,0.005,34.4,9.294,-76.029,0.031,1.992,14.918,1011.779,340.339,0.005,0.132
9.759,12.351,-38.85,-7.942,39.797,8.035,85.555,0.027,85.555,0.018,8.629,1.218,28.61,-80.599,9.792,1.336,-0,-1.209,-0.036,334.036,11,0.001,0,202.215,143.647,1.703,0.118,734472.27,0,0.699,0.754,0.758,0.254,0.377,0.122,0.268,0.456,-0,0,0,0,0,-0,0.005,34.4,9.294,-76.045,0.031,1.993,14.92,1011.801,340.34,0.005,0.132
9.764,12.159,-38.89,-7.935,39.834,8.026,85.598,0.027,85.598,0.018,8.623,1.207,28.61,-80.599,9.792,1.311,-0,2.768,-0.034,334.036,11,0.001,0,202.238,143.647,1.703,0.118,735149.722,0,0.7,0.754,0.757,0.254,0.377,0.122,0.263,0.448,0,0,0,0,0,0,0.005,34.4,9.294,-76.041,0.03,1.994,14.921,1011.824,340.341,0.005,0.132
9.769,11.964,-38.929,-7.927,39.872,8.015,85.641,0.027,85.641,0.018,8.617,1.185,28.61,-80.599,9.792,1.266,-0,6.707,-0.04,334.036,11,0.001,0,202.278,143.647,1.704,0.119,735838.189,0,0.701,0.754,0.757,0.254,0.377,0.122,0.254,0.433,0,0,0,0,0,0,0.005,34.4,9.294,-76.017,0.029,1.996,14.922,1011.847,340.342,0.005,0.132
9.774,11.762,-38.97,-7.916,39.91,7.999,85.686,0.027,85.686,0.018,8.611,1.152,28.61,-80.599,9.792,1.199,-0,10.611,-0.036,334.036,11,0.001,0,202.338,143.647,1.706,0.119,736550.419,0,0.702,0.754,0.757,0.254,0.377,0.122,0.24,0.409,-0,0,0,0,0,0,0.005,34.4,9.294,-75.972,0.028,1.997,14.924,1011.871,340.343,0.005,0.133
9.779,11.548,-39.014,-7.902,39.951,7.979,85.733,0.027,85.733,0.018,8.604,1.106,28.61,-80.599,9.792,1.108,-0,14.473,-0.041,334.036,11,0.001,0,202.42,143.647,1.709,0.119,737300.661,0,0.703,0.754,0.756,0.254,0.377,0.122,0.222,0.378,-0,0,0,0,0,0,0.005,34.4,9.294,-75.904,0.028,1.999,14.925,1011.896,340.343,0.005,0.133
9.785,11.318,-39.06,-7.884,39.995,7.953,85.783,0.027,85.783,0.018,8.598,1.045,28.61,-80.599,9.792,0.988,-0,18.258,-0.044,334.036,11,0.001,0,202.529,143.647,1.712,0.119,738110.961,0,0.704,0.754,0.756,0.254,0.377,0.122,0.197,0.336,-0,0,0,0,0,0.001,0.005,34.4,9.294,-75.807,0.027,2,14.926,1011.923,340.344,0.006,0.133
9.792,11.059,-39.112,-7.862,40.045,7.921,85.84,0.027,85.84,0.018,8.591,0.964,28.61,-80.599,9.792,0.828,-0,21.941,-0.054,334.036,11,0.001,0,202.673,143.647,1.716,0.119,739019.279,0,0.705,0.754,0.755,0.254,0.377,0.122,0.165,0.283,-0,0,0,0,0,0.001,0.005,34.4,9.294,-75.673,0.026,2.002,14.928,1011.953,340.345,0.007,0.133
9.8,10.751,-39.174,-7.83,40.104,7.877,85.908,0.027,85.908,0.018,8.584,0.855,28.61,-80.599,9.792,0.612,-0,25.418,-0.071,334.036,11,0.001,0,202.871,143.647,1.722,0.119,740099.267,0,0.707,0.754,0.755,0.254,0.377,0.122,0.121,0.208,-0,0,0,0,0,0.001,0.005,34.4,9.294,-75.486,0.025,2.004,14.93,1011.989,340.347,0.008,0.133
