# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (mm),CG location (mm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (mm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
15.14,175.303,-51.2,-5.221,51.28,5.231,74.394,0.039,74.394,0.03,2.857,0.328,28.61,-80.599,9.792,0.059,0,-6.379,0.112,469.999,33,0.008,0,347.505,225.504,1.955,0.151,1583976.98,0,2.154,0.442,0.442,0.186,0.133,0.123,0.009,0.018,0,0,0,0,0,-0,0.007,62.4,30.582,-84.613,0.048,1.907,13.861,992.69,339.698,0.045,0.157
15.19,172.736,-51.459,-5.144,51.538,5.144,74.537,0.04,74.537,0.03,2.852,0.046,28.61,-80.599,9.792,0.239,0,-0.572,0.058,469.999,33,0.008,0,347.187,225.504,1.95,0.152,1592278.159,0,2.177,0.442,0.442,0.186,0.133,0.123,0.038,0.074,0,0,0,0,0,-0,0.007,62.4,30.582,-84.398,0.03,1.93,13.877,992.991,339.708,0.05,0.157
15.211,171.644,-51.568,-5.12,51.646,5.12,74.597,0.04,74.597,0.031,2.853,0.011,28.61,-80.599,9.792,0.262,0,3.202,0.03,469.999,33,0.008,0,347.148,225.504,1.949,0.152,1595780.133,0,2.186,0.442,0.442,0.186,0.133,0.123,0.042,0.081,0,0,0,0,0,0,0.007,62.4,30.582,-84.426,0.028,1.941,13.884,993.119,339.713,0.021,0.157
15.235,170.421,-51.689,-5.118,51.767,5.123,74.665,0.04,74.665,0.031,2.85,0.217,28.61,-80.599,9.792,0.133,0,6.213,0.04,469.999,33,0.008,0,347.379,225.504,1.953,0.153,1599723.572,0,2.197,0.442,0.442,0.186,0.133,0.123,0.021,0.041,-0,0,0,0,0,0,0.007,62.4,30.582,-84.543,0.032,1.968,13.892,993.263,339.718,0.024,0.158
15.271,168.58,-51.871,-5.113,51.948,5.139,74.766,0.04,74.766,0.031,2.836,0.515,28.61,-80.599,9.792,0.055,0,-6.226,0.075,469.999,33,0.008,0,347.519,225.504,1.955,0.153,1605466.977,0,2.212,0.442,0.442,0.186,0.133,0.123,0.009,0.018,0,0,0,0,0,-0,0.007,62.4,30.582,-84.789,0.048,1.958,13.904,993.478,339.725,0.036,0.158
15.321,165.98,-52.126,-5.086,52.201,5.144,74.907,0.04,74.907,0.031,2.802,0.768,28.61,-80.599,9.792,0.212,0,-2.181,-0.016,469.999,33,0.008,0,347.245,225.504,1.951,0.154,1613554.148,0,2.235,0.442,0.442,0.186,0.133,0.123,0.034,0.066,-0,0,0,0,0,-0,0.007,62.4,30.582,-85.021,0.058,1.967,13.921,993.783,339.735,0.05,0.158
15.345,164.705,-52.25,-5.07,52.324,5.142,74.975,0.04,74.975,0.031,2.781,0.859,28.61,-80.599,9.792,0.264,0,2.422,-0.011,469.999,33,0.008,0,347.155,225.504,1.95,0.154,1617626.688,0,2.247,0.442,0.442,0.186,0.133,0.123,0.042,0.081,0,0,0,0,0,0,0.007,62.4,30.582,-85.013,0.055,2.024,13.929,993.933,339.74,0.024,0.158
15.368,163.517,-52.365,-5.028,52.438,5.064,75.038,0.04,75.038,0.031,2.764,0.605,28.61,-80.599,9.792,0.109,0,5.488,-0.024,469.999,33,0.008,0,347.43,225.504,1.954,0.155,1621161.285,0,2.256,0.442,0.442,0.186,0.133,0.123,0.017,0.033,-0,0,0,0,0,0,0.007,62.4,30.582,-84.916,0.048,1.993,13.937,994.072,339.745,0.023,0.159
15.402,161.73,-52.535,-4.954,52.607,4.955,75.132,0.04,75.132,0.031,2.753,0.133,28.61,-80.599,9.792,0.176,0,-4.01,-0.014,469.999,33,0.008,0,347.313,225.504,1.952,0.155,1626352.816,0,2.271,0.442,0.442,0.186,0.133,0.123,0.028,0.054,0,0,0,0,0,-0,0.007,62.4,30.582,-84.729,0.041,1.913,13.949,994.282,339.752,0.034,0.159
15.432,160.12,-52.686,-4.908,52.757,4.908,75.216,0.041,75.216,0.031,2.753,0.044,28.61,-80.599,9.792,0.282,0,0.773,0.027,469.999,33,0.008,0,347.129,225.504,1.949,0.156,1631120.167,0,2.284,0.442,0.443,0.186,0.133,0.123,0.045,0.087,-0,0,0,0,0,0,0.007,62.4,30.582,-84.671,0.04,1.889,13.959,994.471,339.758,0.031,0.159
15.453,159.055,-52.784,-4.893,52.856,4.893,75.272,0.041,75.272,0.031,2.754,0.006,28.61,-80.599,9.792,0.257,0,4.64,0.014,469.999,33,0.008,0,347.174,225.504,1.95,0.156,1634261.209,0,2.293,0.442,0.443,0.186,0.133,0.123,0.041,0.079,-0,0,0,0,0,0,0.007,62.4,30.582,-84.729,0.039,1.876,13.966,994.595,339.762,0.02,0.159
15.476,157.834,-52.898,-4.894,52.969,4.9,75.335,0.041,75.335,0.031,2.751,0.231,28.61,-80.599,9.792,0.115,0,7.579,0.049,469.999,33,0.008,0,347.427,225.504,1.954,0.156,1637910.75,0,2.303,0.443,0.443,0.186,0.133,0.123,0.018,0.035,-0,0,0,0,0,0,0.007,62.4,30.582,-84.877,0.039,1.887,13.974,994.739,339.767,0.023,0.159
15.51,155.998,-53.067,-4.896,53.138,4.936,75.431,0.041,75.431,0.031,2.736,0.624,28.61,-80.599,9.792,0.121,0,-6.837,0.039,469.999,33,0.008,0,347.418,225.504,1.954,0.157,1643337.323,0,2.318,0.443,0.443,0.186,0.133,0.123,0.019,0.037,-0,0,0,0,0,-0,0.007,62.4,30.582,-85.151,0.035,1.894,13.986,994.954,339.774,0.035,0.16
15.553,153.726,-53.276,-4.867,53.345,4.928,75.547,0.041,75.547,0.031,2.702,0.768,28.61,-80.599,9.792,0.208,0,-1.031,0.044,469.999,33,0.008,0,347.268,225.504,1.951,0.157,1649904.024,0,2.337,0.443,0.443,0.186,0.134,0.123,0.033,0.064,0,0,0,0,0,-0,0.007,62.4,30.582,-85.334,0.038,1.874,14.001,995.221,339.783,0.043,0.16
15.577,152.438,-53.393,-4.837,53.461,4.881,75.612,0.041,75.612,0.031,2.684,0.656,28.61,-80.599,9.792,0.144,0,2.213,-0.001,469.999,33,0.008,0,347.383,225.504,1.953,0.158,1653504.135,0,2.347,0.443,0.443,0.186,0.134,0.123,0.023,0.044,0,0,0,0,0,0,0.007,62.4,30.582,-85.314,0.041,1.827,14.009,995.372,339.788,0.024,0.16
15.613,150.5,-53.568,-4.787,53.634,4.81,75.709,0.041,75.709,0.031,2.666,0.467,28.61,-80.599,9.792,0.03,0,2.714,0.026,469.999,33,0.008,0,347.587,225.504,1.956,0.158,1659119.601,0,2.363,0.443,0.443,0.186,0.134,0.123,0.005,0.009,-0,0,0,0,0,0,0.007,62.4,30.582,-85.198,0.047,1.849,14.022,995.599,339.796,0.036,0.16
15.663,147.816,-53.806,-4.728,53.871,4.74,75.841,0.041,75.841,0.031,2.644,0.345,28.61,-80.599,9.792,0.05,0,-4.485,-0.009,469.999,33,0.008,0,347.554,225.504,1.956,0.159,1667191.369,0,2.386,0.443,0.443,0.186,0.134,0.123,0.008,0.016,0,0,0,0,0,-0,0.007,62.4,30.582,-84.998,0.057,2.026,14.039,995.914,339.807,0.05,0.161
15.713,145.12,-54.04,-4.668,54.104,4.672,75.973,0.042,75.973,0.031,2.634,0.195,28.61,-80.599,9.792,0.137,0,0.957,0.004,469.999,33,0.008,0,347.403,225.504,1.954,0.16,1674704.306,0,2.407,0.443,0.443,0.186,0.134,0.123,0.022,0.043,0,0,0,0,0,0,0.007,62.4,30.582,-84.898,0.052,2.018,14.057,996.23,339.817,0.05,0.161
15.744,143.453,-54.183,-4.642,54.247,4.648,76.054,0.042,76.054,0.031,2.629,0.218,28.61,-80.599,9.792,0.123,0,3.978,0.016,469.999,33,0.008,0,347.43,225.504,1.954,0.16,1679306.437,0,2.42,0.443,0.443,0.186,0.134,0.123,0.019,0.038,0,0,0,0,0,0,0.007,62.4,30.582,-84.976,0.048,2.015,14.068,996.425,339.824,0.031,0.161
15.789,141.023,-54.391,-4.626,54.454,4.652,76.172,0.042,76.172,0.032,2.613,0.49,28.61,-80.599,9.792,0.034,-0,-4.813,0.093,469.999,33,0.008,0,347.59,225.504,1.957,0.161,1685878.195,0,2.439,0.443,0.443,0.186,0.134,0.123,0.005,0.011,0,0,0,0,0,-0,0.007,62.4,30.582,-85.212,0.046,1.983,14.083,996.71,339.833,0.045,0.161
15.839,138.298,-54.621,-4.587,54.683,4.621,76.302,0.042,76.302,0.032,2.583,0.56,28.61,-80.599,9.792,0.078,0,-1.869,-0.023,469.999,33,0.008,0,347.516,225.504,1.955,0.161,1693064.178,0,2.46,0.443,0.443,0.186,0.134,0.123,0.012,0.024,-0,0,0,0,0,-0,0.007,62.4,30.582,-85.409,0.044,1.909,14.101,997.03,339.844,0.05,0.162
15.889,135.561,-54.85,-4.537,54.909,4.565,76.43,0.042,76.43,0.032,2.554,0.5,28.61,-80.599,9.792,0.045,0,0.47,0.005,469.999,33,0.008,0,347.578,225.504,1.956,0.162,1700347.863,0,2.481,0.443,0.443,0.186,0.134,0.123,0.007,0.014,-0,0,0,0,0,0,0.007,62.4,30.582,-85.423,0.043,1.896,14.119,997.351,339.855,0.05,0.162
15.939,132.813,-55.076,-4.496,55.134,4.534,76.557,0.042,76.557,0.032,2.527,0.585,28.61,-80.599,9.792,0.082,0,3.132,0.054,469.999,33,0.008,0,347.516,225.504,1.955,0.163,1708087.814,0,2.504,0.443,0.443,0.186,0.134,0.123,0.013,0.025,-0,0,0,0,0,0,0.007,62.4,30.582,-85.305,0.054,2.09,14.137,997.673,339.866,0.05,0.162
15.989,130.054,-55.299,-4.432,55.355,4.449,76.683,0.043,76.683,0.032,2.5,0.391,28.61,-80.599,9.792,0.035,0,-4.766,0.119,469.999,33,0.008,0,347.603,225.504,1.957,0.163,1715685.333,0,2.526,0.443,0.443,0.186,0.134,0.123,0.005,0.011,0,0,0,0,0,-0,0.007,62.4,30.582,-85.058,0.055,2.253,14.155,997.997,339.877,0.05,0.162
16.039,127.283,-55.518,-4.36,55.574,4.36,76.807,0.043,76.807,0.032,2.492,0.073,28.61,-80.599,9.792,0.205,0,0.57,0.019,469.999,33,0.008,0,347.303,225.504,1.952,0.164,1722663.679,0,2.547,0.443,0.443,0.186,0.134,0.123,0.032,0.064,-0,0,0,0,0,0,0.007,62.4,30.582,-84.905,0.033,2.205,14.173,998.322,339.888,0.05,0.162
16.06,126.133,-55.608,-4.333,55.664,4.333,76.859,0.043,76.859,0.032,2.493,0.019,28.61,-80.599,9.792,0.253,0,4.374,0.064,469.999,33,0.008,0,347.22,225.504,1.951,0.164,1725490.102,0,2.555,0.443,0.443,0.186,0.134,0.124,0.04,0.078,0,0,0,0,0,0,0.007,62.4,30.582,-84.955,0.024,2.167,14.18,998.457,339.892,0.021,0.163
16.081,124.965,-55.699,-4.33,55.755,4.332,76.911,0.043,76.911,0.032,2.492,0.135,28.61,-80.599,9.792,0.167,0,7.757,0.087,469.999,33,0.008,0,347.373,225.504,1.953,0.164,1728354.915,0,2.563,0.443,0.443,0.186,0.134,0.124,0.026,0.052,-0,0,0,0,0,0,0.007,62.4,30.582,-85.087,0.022,2.133,14.188,998.594,339.897,0.021,0.163
16.112,123.211,-55.836,-4.339,55.891,4.375,76.99,0.043,76.99,0.032,2.481,0.557,28.61,-80.599,9.792,0.062,0,-9.024,0.166,469.999,33,0.008,0,347.562,225.504,1.956,0.165,1732703.711,0,2.576,0.443,0.443,0.186,0.134,0.124,0.01,0.019,0,0,0,0,0,-0,0.007,62.4,30.582,-85.371,0.035,2.109,14.199,998.799,339.904,0.031,0.163
16.159,120.571,-56.04,-4.317,56.093,4.396,77.106,0.043,77.106,0.032,2.441,0.828,28.61,-80.599,9.792,0.208,0,-0.631,-0.012,469.999,33,0.008,0,347.306,225.504,1.952,0.165,1739262.808,0,2.596,0.443,0.443,0.186,0.134,0.124,0.033,0.064,-0,0,0,0,0,-0,0.007,62.4,30.582,-85.641,0.06,2.107,14.216,999.109,339.914,0.047,0.163
16.178,119.517,-56.121,-4.3,56.174,4.375,77.151,0.043,77.151,0.032,2.424,0.807,28.61,-80.599,9.792,0.199,0,2.063,0.028,469.999,33,0.008,0,347.323,225.504,1.952,0.166,1741741.546,0,2.603,0.443,0.443,0.186,0.134,0.124,0.031,0.061,0,0,0,0,0,0,0.007,62.4,30.582,-85.632,0.065,2.059,14.223,999.233,339.918,0.019,0.163
16.205,118.027,-56.235,-4.253,56.286,4.281,77.216,0.043,77.216,0.032,2.407,0.484,28.61,-80.599,9.792,0.03,0,4.095,0.116,469.999,33,0.008,0,347.625,225.504,1.957,0.166,1745266.589,0,2.613,0.443,0.443,0.186,0.134,0.124,0.005,0.009,-0,0,0,0,0,0,0.007,62.4,30.582,-85.538,0.063,2.005,14.233,999.407,339.924,0.027,0.164
16.244,115.787,-56.403,-4.198,56.454,4.204,77.311,0.044,77.311,0.032,2.394,0.229,28.61,-80.599,9.792,0.107,0,-2.287,0.026,469.999,33,0.008,0,347.49,225.504,1.955,0.166,1750784.44,0,2.63,0.443,0.443,0.186,0.134,0.124,0.017,0.033,-0,0,0,0,0,-0,0.007,62.4,30.582,-85.386,0.058,2.033,14.247,999.67,339.933,0.04,0.164
16.286,113.461,-56.574,-4.152,56.625,4.153,77.409,0.044,77.409,0.032,2.391,0.1,28.61,-80.599,9.792,0.171,0,2.811,0.02,469.999,33,0.008,0,347.378,225.504,1.953,0.167,1756237.861,0,2.646,0.443,0.443,0.186,0.134,0.124,0.027,0.053,-0,0,0,0,0,0,0.007,62.4,30.582,-85.391,0.048,1.972,14.263,999.943,339.942,0.041,0.164
16.312,111.988,-56.682,-4.14,56.732,4.145,77.472,0.044,77.472,0.032,2.388,0.212,28.61,-80.599,9.792,0.111,0,6.317,0.019,469.999,33,0.008,0,347.487,225.504,1.955,0.167,1759687.063,0,2.656,0.443,0.443,0.186,0.134,0.124,0.018,0.035,-0,0,0,0,0,0,0.007,62.4,30.582,-85.519,0.042,1.943,14.272,1000.116,339.948,0.026,0.164
16.351,109.773,-56.844,-4.137,56.893,4.184,77.565,0.044,77.565,0.032,2.371,0.619,28.61,-80.599,9.792,0.103,0,-5.559,0.006,469.999,33,0.008,0,347.504,225.504,1.955,0.168,1764920.468,0,2.672,0.444,0.444,0.186,0.134,0.124,0.016,0.031,-0,0,0,0,0,-0,0.007,62.4,30.582,-85.787,0.041,1.937,14.286,1000.375,339.957,0.039,0.164
16.393,107.382,-57.018,-4.124,57.065,4.241,77.663,0.044,77.663,0.033,2.331,0.987,28.61,-80.599,9.792,0.283,0,2.685,-0.024,469.999,33,0.008,0,347.187,225.504,1.95,0.168,1770932.629,0,2.691,0.444,0.444,0.186,0.134,0.124,0.045,0.088,-0,0,0,0,0,0,0.007,62.4,30.582,-85.884,0.044,2.112,14.302,1000.656,339.966,0.042,0.165
16.408,106.532,-57.079,-4.112,57.126,4.231,77.698,0.044,77.698,0.033,2.315,0.999,28.61,-80.599,9.792,0.288,0,6.32,-0.006,469.999,33,0.008,0,347.181,225.504,1.95,0.168,1772991.561,0,2.697,0.444,0.444,0.186,0.134,0.124,0.046,0.089,0,0,0,0,0,0,0.007,62.4,30.582,-85.817,0.044,2.148,14.308,1000.756,339.969,0.015,0.165
16.425,105.531,-57.151,-4.077,57.197,4.139,77.738,0.044,77.738,0.033,2.3,0.712,28.61,-80.599,9.792,0.14,0,9.241,0.013,469.999,33,0.008,0,347.443,225.504,1.954,0.169,1775333.889,0,2.704,0.444,0.444,0.186,0.134,0.124,0.022,0.043,-0,0,0,0,0,0,0.007,62.4,30.582,-85.677,0.045,2.158,14.314,1000.873,339.973,0.018,0.165
16.451,104.027,-57.257,-4.017,57.303,4.022,77.799,0.044,77.799,0.033,2.288,0.217,28.61,-80.599,9.792,0.115,0,-9.228,-0.046,469.999,33,0.008,0,347.488,225.504,1.955,0.169,1778831.646,0,2.714,0.444,0.444,0.186,0.134,0.124,0.018,0.036,-0,0,0,0,0,-0,0.007,62.4,30.582,-85.418,0.049,2.173,14.324,1001.049,339.979,0.026,0.165
16.491,101.766,-57.414,-3.948,57.46,3.952,77.889,0.044,77.889,0.033,2.292,0.179,28.61,-80.599,9.792,0.316,0,-0.563,-0.021,469.999,33,0.008,0,347.136,225.504,1.949,0.169,1783955.728,0,2.731,0.444,0.444,0.186,0.134,0.124,0.05,0.097,-0,0,0,0,0,-0,0.007,62.4,30.582,-85.198,0.057,2.16,14.339,1001.315,339.988,0.039,0.165
16.504,100.982,-57.468,-3.929,57.513,3.938,77.92,0.045,77.92,0.033,2.296,0.255,28.61,-80.599,9.792,0.354,0,3.205,0.004,469.999,33,0.008,0,347.07,225.504,1.948,0.17,1785720.593,0,2.736,0.444,0.444,0.186,0.134,0.124,0.056,0.109,0,0,0,0,0,0,0.007,62.4,30.582,-85.215,0.057,2.156,14.344,1001.407,339.991,0.014,0.166
16.519,100.172,-57.523,-3.93,57.569,3.932,77.953,0.045,77.953,0.033,2.299,0.122,28.61,-80.599,9.792,0.286,0,6.861,0.004,469.999,33,0.008,0,347.19,225.504,1.95,0.17,1787540.144,0,2.741,0.444,0.444,0.186,0.134,0.124,0.045,0.088,0,0,0,0,0,0,0.007,62.4,30.582,-85.288,0.056,2.154,14.349,1001.501,339.994,0.014,0.166
16.536,99.166,-57.592,-3.94,57.637,3.944,77.993,0.045,77.993,0.033,2.299,0.156,28.61,-80.599,9.792,0.146,0,9.896,-0.022,469.999,33,0.008,0,347.439,225.504,1.954,0.17,1789794.745,0,2.748,0.444,0.444,0.186,0.134,0.124,0.023,0.045,-0,0,0,0,0,0,0.007,62.4,30.582,-85.438,0.054,2.151,14.355,1001.619,339.998,0.017,0.166
16.562,97.655,-57.695,-3.956,57.741,4.007,78.053,0.045,78.053,0.033,2.288,0.637,28.61,-80.599,9.792,0.098,0,-10.065,-0.026,469.999,33,0.008,0,347.524,225.504,1.955,0.17,1793161.59,0,2.758,0.444,0.444,0.186,0.134,0.124,0.016,0.031,-0,0,0,0,0,-0,0.007,62.4,30.582,-85.715,0.05,2.145,14.365,1001.797,340.004,0.026,0.166
16.602,95.383,-57.851,-3.947,57.895,4.07,78.142,0.045,78.142,0.033,2.252,0.992,28.61,-80.599,9.792,0.277,0,-2.463,-0.055,469.999,33,0.008,0,347.211,225.504,1.95,0.171,1798175.413,0,2.774,0.444,0.444,0.186,0.134,0.124,0.044,0.086,-0,0,0,0,0,-0,0.007,62.4,30.582,-85.986,0.045,2.135,14.38,1002.063,340.013,0.039,0.167
16.617,94.503,-57.911,-3.939,57.954,4.084,78.176,0.045,78.176,0.033,2.235,1.078,28.61,-80.599,9.792,0.319,0,1.389,-0.025,469.999,33,0.008,0,347.138,225.504,1.949,0.171,1800134.441,0,2.78,0.444,0.444,0.186,0.134,0.124,0.051,0.098,-0,0,0,0,0,0,0.007,62.4,30.582,-85.995,0.042,2.145,14.386,1002.166,340.017,0.015,0.167
16.632,93.616,-57.971,-3.919,58.013,4.034,78.21,0.045,78.21,0.033,2.219,0.957,28.61,-80.599,9.792,0.259,0,5.039,-0.016,469.999,33,0.008,0,347.245,225.504,1.951,0.171,1802103.777,0,2.786,0.444,0.444,0.186,0.134,0.124,0.041,0.08,0,0,0,0,0,0,0.007,62.4,30.582,-85.943,0.039,2.155,14.391,1002.27,340.02,0.015,0.167
16.651,92.517,-58.045,-3.885,58.087,3.944,78.252,0.045,78.252,0.033,2.204,0.683,28.61,-80.599,9.792,0.122,0,8.01,-0.072,469.999,33,0.008,0,347.488,225.504,1.955,0.171,1804528.021,0,2.793,0.444,0.444,0.186,0.134,0.124,0.019,0.038,0,0,0,0,0,0,0.007,62.4,30.582,-85.815,0.037,2.166,14.399,1002.399,340.024,0.019,0.167
16.679,90.867,-58.154,-3.82,58.196,3.822,78.315,0.045,78.315,0.033,2.193,0.129,28.61,-80.599,9.792,0.152,0,-7.152,-0.054,469.999,33,0.008,0,347.436,225.504,1.954,0.171,1808038.121,0,2.804,0.444,0.444,0.186,0.134,0.124,0.024,0.047,0,0,0,0,0,-0,0.007,62.4,30.582,-85.579,0.034,2.133,14.409,1002.593,340.031,0.028,0.167
16.709,89.166,-58.265,-3.767,58.306,3.773,78.379,0.045,78.379,0.033,2.196,0.22,28.61,-80.599,9.792,0.322,0,-1.088,0,469.999,33,0.008,0,347.138,225.504,1.949,0.172,1811617.834,0,2.815,0.444,0.444,0.186,0.134,0.124,0.051,0.1,-0,0,0,0,0,-0,0.007,62.4,30.582,-85.446,0.038,2.096,14.42,1002.792,340.038,0.029,0.168
16.723,88.335,-58.319,-3.751,58.36,3.761,78.41,0.045,78.41,0.033,2.2,0.275,28.61,-80.599,9.792,0.347,0,3.075,-0.014,469.999,33,0.008,0,347.094,225.504,1.949,0.172,1813345.942,0,2.821,0.444,0.444,0.186,0.134,0.124,0.055,0.107,-0,0,0,0,0,0,0.007,62.4,30.582,-85.461,0.041,2.073,14.426,1002.89,340.041,0.014,0.168
16.737,87.521,-58.371,-3.748,58.412,3.753,78.441,0.045,78.441,0.033,2.203,0.181,28.61,-80.599,9.792,0.3,0,6.878,-0.026,469.999,33,0.008,0,347.178,225.504,1.95,0.172,1815033.39,0,2.826,0.444,0.444,0.186,0.134,0.124,0.048,0.092,0,0,0,0,0,0,0.007,62.4,30.582,-85.532,0.045,2.051,14.431,1002.985,340.044,0.014,0.168
16.753,86.576,-58.432,-3.755,58.473,3.756,78.477,0.045,78.477,0.033,2.205,0.05,28.61,-80.599,9.792,0.185,0,10.148,-0.034,469.999,33,0.008,0,347.381,225.504,1.953,0.172,1816993.929,0,2.831,0.444,0.444,0.186,0.134,0.124,0.029,0.058,-0,0,0,0,0,0,0.007,62.4,30.582,-85.672,0.05,2.028,14.437,1003.096,340.048,0.016,0.168
16.777,85.157,-58.523,-3.773,58.564,3.812,78.53,0.045,78.53,0.033,2.197,0.543,28.61,-80.599,9.792,0.057,0,-11.163,-0.076,469.999,33,0.008,0,347.61,225.504,1.957,0.173,1819979.332,0,2.84,0.444,0.444,0.186,0.134,0.124,0.009,0.018,0,0,0,0,0,-0,0.008,62.4,30.582,-85.945,0.054,2.019,14.446,1003.262,340.053,0.024,0.169
16.814,83.025,-58.66,-3.776,58.7,3.928,78.609,0.046,78.609,0.033,2.165,1.082,28.61,-80.599,9.792,0.319,0,-4.521,0.026,469.999,33,0.008,0,347.149,225.504,1.949,0.173,1824500.8,0,2.855,0.444,0.444,0.186,0.134,0.124,0.051,0.098,0,0,0,0,0,-0,0.008,62.4,30.582,-86.26,0.055,2.037,14.46,1003.513,340.062,0.036,0.169
16.827,82.239,-58.711,-3.774,58.75,3.974,78.638,0.046,78.638,0.033,2.149,1.246,28.61,-80.599,9.792,0.396,0,-0.393,0.002,469.999,33,0.008,0,347.014,225.504,1.947,0.173,1826198.777,0,2.861,0.444,0.444,0.186,0.134,0.124,0.063,0.123,-0,0,0,0,0,-0,0.008,62.4,30.582,-86.294,0.057,2.063,14.465,1003.605,340.065,0.013,0.169
16.839,81.532,-58.756,-3.763,58.795,3.956,78.664,0.046,78.664,0.033,2.134,1.221,28.61,-80.599,9.792,0.383,0,3.586,-0.006,469.999,33,0.008,0,347.038,225.504,1.948,0.173,1827721.2,0,2.865,0.444,0.444,0.186,0.134,0.124,0.061,0.118,0,0,0,0,0,0,0.008,62.4,30.582,-86.274,0.057,2.087,14.47,1003.688,340.068,0.012,0.169
16.852,80.799,-58.803,-3.745,58.841,3.896,78.691,0.046,78.691,0.033,2.119,1.076,28.61,-80.599,9.792,0.312,0,7.305,-0.018,469.999,33,0.008,0,347.163,225.504,1.95,0.173,1829274.648,0,2.87,0.444,0.444,0.186,0.134,0.124,0.05,0.097,0,0,0,0,0,0,0.008,62.4,30.582,-86.205,0.054,2.103,14.475,1003.774,340.071,0.012,0.169
16.867,79.905,-58.86,-3.707,58.898,3.763,78.723,0.046,78.723,0.033,2.106,0.649,28.61,-80.599,9.792,0.109,0,9.949,-0.032,469.999,33,0.008,0,347.522,225.504,1.955,0.174,1831001.864,0,2.874,0.444,0.444,0.186,0.134,0.124,0.017,0.034,-0,0,0,0,0,0,0.008,62.4,30.582,-86.07,0.048,2.047,14.481,1003.879,340.074,0.015,0.17
16.89,78.562,-58.944,-3.643,58.981,3.643,78.771,0.046,78.771,0.033,2.099,0.003,28.61,-80.599,9.792,0.201,0,-8.75,0.032,469.999,33,0.008,0,347.36,225.504,1.953,0.174,1833588.978,0,2.883,0.444,0.444,0.186,0.134,0.124,0.032,0.062,0,0,0,0,0,-0,0.008,62.4,30.582,-85.843,0.039,1.965,14.489,1004.036,340.079,0.023,0.17
16.912,77.251,-59.024,-3.594,59.061,3.615,78.817,0.046,78.817,0.033,2.105,0.391,28.61,-80.599,9.792,0.384,0,-2.811,-0.02,469.999,33,0.008,0,347.039,225.504,1.948,0.174,1836170.172,0,2.892,0.444,0.444,0.186,0.134,0.124,0.061,0.119,-0,0,0,0,0,-0,0.008,62.4,30.582,-85.706,0.037,1.917,14.498,1004.19,340.085,0.022,0.17
16.924,76.549,-59.067,-3.579,59.104,3.607,78.842,0.046,78.842,0.033,2.111,0.45,28.61,-80.599,9.792,0.412,0,1.276,-0.007,469.999,33,0.008,0,346.992,225.504,1.947,0.174,1837577.852,0,2.896,0.444,0.444,0.186,0.134,0.124,0.065,0.127,-0,0,0,0,0,0,0.008,62.4,30.582,-85.697,0.039,1.907,14.502,1004.272,340.087,0.012,0.17
16.935,75.874,-59.107,-3.576,59.145,3.597,78.867,0.046,78.867,0.033,2.115,0.389,28.61,-80.599,9.792,0.382,0,5.155,-0,469.999,33,0.008,0,347.044,225.504,1.948,0.174,1838927.362,0,2.9,0.444,0.444,0.186,0.134,0.124,0.061,0.118,-0,0,0,0,0,0,0.008,62.4,30.582,-85.734,0.041,1.897,14.507,1004.351,340.09,0.011,0.17
16.947,75.145,-59.152,-3.58,59.189,3.587,78.893,0.046,78.893,0.033,2.119,0.228,28.61,-80.599,9.792,0.305,0,8.781,-0.03,469.999,33,0.008,0,347.18,225.504,1.95,0.174,1840380.767,0,2.904,0.444,0.444,0.186,0.134,0.124,0.048,0.095,0,0,0,0,0,0,0.008,62.4,30.582,-85.822,0.045,1.886,14.512,1004.437,340.093,0.012,0.171
16.963,74.231,-59.207,-3.597,59.245,3.6,78.925,0.046,78.925,0.034,2.12,0.141,28.61,-80.599,9.792,0.13,0,11.643,-0.038,469.999,33,0.008,0,347.491,225.504,1.955,0.174,1842266.812,0,2.91,0.444,0.444,0.186,0.134,0.124,0.021,0.04,0,0,0,0,0,0,0.008,62.4,30.582,-85.983,0.052,1.905,14.517,1004.544,340.097,0.015,0.171
